event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),Unnamed: 8,Unnamed: 9,Unnamed: 10,city,total_quantity_sold,product_name,promo_discount,revenue_before_promo,revenue_after_promo,category,ir%,inc_units,isu_percent,inc_revenue,ir_percent_calc,rev_per_discount_unit,rev_per_discount_amount,isu%,promo_category,incremental_revenue,margin_efficiency,incremental_margin%,before_rev,before_qty,after_qty,ir_row
29687a,STVJD-0,CAMP_SAN_01,P02,860,33% OFF,298,420,,,,vijayawada,718,Atliq_Sonamasuri_Rice (10KG),283.8,256280,242004.00000000003,Grocery & Staples,-5.570469798657706,122.0,-18.06615776081425,-14275.99999999997,-38.54961832061068,-50.3030303030302,-5.849189570119791,40.939597315436245,Other,-14275.99999999997,-5.899076048329767,-5.570469798657706,256280.0,298.0,420.0,-5.570469798657706
655aa2,STHYD-0,CAMP_DIW_01,P10,65,50% OFF,112,170,,,,hyderabad,282,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,7280,5525.0,Personal Care,-24.107142857142858,58.0,-18.06615776081425,-1755.0,-38.54961832061068,-54.0,-83.07692307692308,51.78571428571429,Other,-1755.0,-31.76470588235294,-24.107142857142858,7280.0,112.0,170.0,-24.107142857142858
49e9ea,STHYD-2,CAMP_SAN_01,P04,370,BOGOF,415,1672,,,,hyderabad,2087,Atliq_Farm_Chakki_Atta (1KG),185.0,153550,309320.0,Grocery & Staples,101.44578313253012,1257.0,-18.06615776081425,155770.0,-38.54961832061068,842.0,227.56756756756758,302.89156626506025,Other,155770.0,50.358851674641144,101.44578313253012,153550.0,415.0,1672.0,101.44578313253012
0beb9b,STVSK-2,CAMP_SAN_01,P12,62,50% OFF,28,43,,,,visakhapatnam,71,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,1736,1333.0,Personal Care,-23.214285714285715,15.0,-18.06615776081425,-403.0,-38.54961832061068,-13.0,-20.967741935483872,53.57142857142857,Other,-403.0,-30.23255813953488,-23.214285714285715,1736.0,28.0,43.0,-23.214285714285715
29411f,STBLR-6,CAMP_SAN_01,P08,1190,BOGOF,69,303,,,,bengaluru,372,Atliq_Double_Bedsheet_set,595.0,82110,180285.0,Home Care,119.56521739130434,234.0,-18.06615776081425,98175.0,-38.54961832061068,165.0,13.865546218487395,339.1304347826087,Other,98175.0,54.45544554455446,119.56521739130434,82110.0,69.0,303.0,119.56521739130434
8ff2bb,STBLR-2,CAMP_SAN_01,P06,415,25% OFF,40,33,,,,bengaluru,73,Atliq_Fusion_Container_Set_of_3,103.75,16600,10271.25,Home Care,-38.125,-7.0,-18.06615776081425,-6328.75,-38.54961832061068,-61.0,-14.698795180722891,-17.5,Other,-6328.75,-61.61616161616161,-38.125,16600.0,40.0,33.0,-38.125
918a17,STVSK-1,CAMP_DIW_01,P14,1020,BOGOF,26,91,,,,visakhapatnam,117,Atliq_waterproof_Immersion_Rod,510.0,26520,46410.0,Home Appliances,75.0,65.0,-18.06615776081425,19890.0,-38.54961832061068,39.0,3.823529411764706,250.0,Other,19890.0,42.857142857142854,75.0,26520.0,26.0,91.0,75.0
1e5c85,STBLR-7,CAMP_DIW_01,P01,172,33% OFF,341,606,,,,bengaluru,947,Atliq_Masoor_Dal (1KG),56.760000000000005,58652,69835.44,Grocery & Staples,19.06744868035191,265.0,-18.06615776081425,11183.440000000002,-38.54961832061068,197.03030303030306,114.5525017618041,77.71260997067448,Other,11183.440000000002,16.01398945864736,19.06744868035191,58652.0,341.0,606.0,19.06744868035191
7d89b1,STVSK-3,CAMP_DIW_01,P08,1190,BOGOF,45,138,,,,visakhapatnam,183,Atliq_Double_Bedsheet_set,595.0,53550,82110.0,Home Care,53.333333333333336,93.0,-18.06615776081425,28560.0,-38.54961832061068,48.0,4.033613445378151,206.66666666666669,Other,28560.0,34.78260869565217,53.333333333333336,53550.0,45.0,138.0,53.333333333333336
5db3e3,STBLR-2,CAMP_DIW_01,P13,350,BOGOF,78,274,,,,bengaluru,352,Atliq_High_Glo_15W_LED_Bulb,175.0,27300,47950.0,Home Appliances,75.64102564102564,196.0,-18.06615776081425,20650.0,-38.54961832061068,118.0,33.714285714285715,251.28205128205127,Other,20650.0,43.06569343065693,75.64102564102564,27300.0,78.0,274.0,75.64102564102564
35637b,STVSK-4,CAMP_DIW_01,P03,156,25% OFF,301,237,,,,visakhapatnam,538,Atliq_Suflower_Oil (1L),39.0,46956,27729.0,Grocery & Staples,-40.946843853820596,-64.0,-18.06615776081425,-19227.0,-38.54961832061068,-493.0,-316.025641025641,-21.262458471760798,Other,-19227.0,-69.33895921237693,-40.946843853820596,46956.0,301.0,237.0,-40.946843853820596
e788e5,STMYS-0,CAMP_SAN_01,P10,50,25% OFF,30,24,,,,mysuru,54,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1500,900.0,Personal Care,-40.0,-6.0,-18.06615776081425,-600.0,-38.54961832061068,-48.0,-96.0,-20.0,Other,-600.0,-66.66666666666666,-40.0,1500.0,30.0,24.0,-40.0
5c2d1f,STCBE-2,CAMP_SAN_01,P03,200,BOGOF,304,1340,,,,coimbatore,1644,Atliq_Suflower_Oil (1L),100.0,60800,134000.0,Grocery & Staples,120.39473684210526,1036.0,-18.06615776081425,73200.0,-38.54961832061068,732.0,366.0,340.7894736842105,Other,73200.0,54.62686567164179,120.39473684210526,60800.0,304.0,1340.0,120.39473684210526
e96e9d,STHYD-1,CAMP_DIW_01,P15,3000,500 Cashback,362,959,,,,hyderabad,1321,Atliq_Home_Essential_8_Product_Combo,2500.0,1086000,479500.0,Combo1,-55.84714548802947,597.0,-18.06615776081425,-606500.0,-38.54961832061068,-242.6,-8.086666666666666,164.9171270718232,Other,-606500.0,-126.48592283628778,-55.84714548802947,1086000.0,362.0,959.0,-55.84714548802947
6a7fa1,STVJD-1,CAMP_SAN_01,P14,1020,BOGOF,61,243,,,,vijayawada,304,Atliq_waterproof_Immersion_Rod,510.0,62220,123930.0,Home Appliances,99.18032786885246,182.0,-18.06615776081425,61710.0,-38.54961832061068,121.0,11.862745098039216,298.3606557377049,Other,61710.0,49.794238683127574,99.18032786885246,62220.0,61.0,243.0,99.18032786885246
1274dc,STCBE-4,CAMP_DIW_01,P09,110,50% OFF,54,68,,,,coimbatore,122,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5940,3740.0,Personal Care,-37.03703703703704,14.0,-18.06615776081425,-2200.0,-38.54961832061068,-40.0,-36.36363636363637,25.925925925925924,Other,-2200.0,-58.82352941176471,-37.03703703703704,5940.0,54.0,68.0,-37.03703703703704
fc7056,STBLR-2,CAMP_DIW_01,P08,1190,BOGOF,40,135,,,,bengaluru,175,Atliq_Double_Bedsheet_set,595.0,47600,80325.0,Home Care,68.75,95.0,-18.06615776081425,32725.0,-38.54961832061068,55.0,4.621848739495798,237.5,Other,32725.0,40.74074074074074,68.75,47600.0,40.0,135.0,68.75
69a46e,STCHE-2,CAMP_DIW_01,P01,172,33% OFF,320,416,,,,chennai,736,Atliq_Masoor_Dal (1KG),56.760000000000005,55040,47939.84,Grocery & Staples,-12.900000000000006,96.0,-18.06615776081425,-7100.1600000000035,-38.54961832061068,-125.09090909090914,-72.72727272727275,30.0,Other,-7100.1600000000035,-14.810562571756611,-12.900000000000006,55040.0,320.0,416.0,-12.900000000000006
a05e82,STMYS-3,CAMP_SAN_01,P13,350,BOGOF,124,527,,,,mysuru,651,Atliq_High_Glo_15W_LED_Bulb,175.0,43400,92225.0,Home Appliances,112.5,403.0,-18.06615776081425,48825.0,-38.54961832061068,279.0,79.71428571428571,325.0,Other,48825.0,52.94117647058824,112.5,43400.0,124.0,527.0,112.5
da1969,STVSK-1,CAMP_SAN_01,P03,200,BOGOF,322,1291,,,,visakhapatnam,1613,Atliq_Suflower_Oil (1L),100.0,64400,129100.0,Grocery & Staples,100.46583850931677,969.0,-18.06615776081425,64700.0,-38.54961832061068,647.0,323.5,300.93167701863354,Other,64700.0,50.11618900077459,100.46583850931677,64400.0,322.0,1291.0,100.46583850931677
2fc575,STBLR-0,CAMP_DIW_01,P12,62,50% OFF,147,198,,,,bengaluru,345,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,9114,6138.0,Personal Care,-32.6530612244898,51.0,-18.06615776081425,-2976.0,-38.54961832061068,-96.0,-154.83870967741936,34.69387755102041,Other,-2976.0,-48.484848484848484,-32.6530612244898,9114.0,147.0,198.0,-32.6530612244898
4ced30,STCHE-3,CAMP_SAN_01,P09,90,25% OFF,60,49,,,,chennai,109,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,5400,3307.5,Personal Care,-38.75,-11.0,-18.06615776081425,-2092.5,-38.54961832061068,-93.0,-103.33333333333333,-18.333333333333332,Other,-2092.5,-63.26530612244898,-38.75,5400.0,60.0,49.0,-38.75
a37110,STHYD-0,CAMP_DIW_01,P04,290,25% OFF,367,330,,,,hyderabad,697,Atliq_Farm_Chakki_Atta (1KG),72.5,106430,71775.0,Grocery & Staples,-32.561307901907355,-37.0,-18.06615776081425,-34655.0,-38.54961832061068,-478.0,-164.82758620689654,-10.08174386920981,Other,-34655.0,-48.282828282828284,-32.561307901907355,106430.0,367.0,330.0,-32.561307901907355
8829ef,STCBE-0,CAMP_SAN_01,P12,62,50% OFF,39,61,,,,coimbatore,100,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,2418,1891.0,Personal Care,-21.794871794871796,22.0,-18.06615776081425,-527.0,-38.54961832061068,-17.0,-27.41935483870968,56.41025641025641,Other,-527.0,-27.86885245901639,-21.794871794871796,2418.0,39.0,61.0,-21.794871794871796
aa6972,STMDU-0,CAMP_DIW_01,P12,62,50% OFF,103,131,,,,madurai,234,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,6386,4061.0,Personal Care,-36.407766990291265,28.0,-18.06615776081425,-2325.0,-38.54961832061068,-75.0,-120.96774193548387,27.184466019417474,Other,-2325.0,-57.25190839694656,-36.407766990291265,6386.0,103.0,131.0,-36.407766990291265
dd8425,STCHE-0,CAMP_SAN_01,P11,190,50% OFF,49,71,,,,chennai,120,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,9310,6745.0,Personal Care,-27.55102040816326,22.0,-18.06615776081425,-2565.0,-38.54961832061068,-27.0,-14.210526315789474,44.89795918367347,Other,-2565.0,-38.028169014084504,-27.55102040816326,9310.0,49.0,71.0,-27.55102040816326
f8a2a6,STMDU-1,CAMP_SAN_01,P09,90,25% OFF,45,36,,,,madurai,81,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4050,2430.0,Personal Care,-40.0,-9.0,-18.06615776081425,-1620.0,-38.54961832061068,-72.0,-80.0,-20.0,Other,-1620.0,-66.66666666666666,-40.0,4050.0,45.0,36.0,-40.0
c1c42d,STMLR-1,CAMP_SAN_01,P09,90,25% OFF,28,22,,,,mangalore,50,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,2520,1485.0,Personal Care,-41.07142857142857,-6.0,-18.06615776081425,-1035.0,-38.54961832061068,-46.0,-51.111111111111114,-21.428571428571427,Other,-1035.0,-69.6969696969697,-41.07142857142857,2520.0,28.0,22.0,-41.07142857142857
6eede8,STTRV-0,CAMP_SAN_01,P11,190,50% OFF,22,30,,,,trivandrum,52,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,4180,2850.0,Personal Care,-31.818181818181817,8.0,-18.06615776081425,-1330.0,-38.54961832061068,-14.0,-7.368421052631579,36.36363636363637,Other,-1330.0,-46.666666666666664,-31.818181818181817,4180.0,22.0,30.0,-31.818181818181817
092c09,STHYD-5,CAMP_DIW_01,P08,1190,BOGOF,43,147,,,,hyderabad,190,Atliq_Double_Bedsheet_set,595.0,51170,87465.0,Home Care,70.93023255813954,104.0,-18.06615776081425,36295.0,-38.54961832061068,61.0,5.126050420168068,241.86046511627904,Other,36295.0,41.49659863945578,70.93023255813954,51170.0,43.0,147.0,70.93023255813954
3f34d5,STCBE-2,CAMP_DIW_01,P09,110,50% OFF,50,80,,,,coimbatore,130,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5500,4400.0,Personal Care,-20.0,30.0,-18.06615776081425,-1100.0,-38.54961832061068,-20.0,-18.181818181818183,60.0,Other,-1100.0,-25.0,-20.0,5500.0,50.0,80.0,-20.0
2b50e0,STBLR-6,CAMP_DIW_01,P15,3000,500 Cashback,390,1318,,,,bengaluru,1708,Atliq_Home_Essential_8_Product_Combo,2500.0,1170000,659000.0,Combo1,-43.675213675213676,928.0,-18.06615776081425,-511000.0,-38.54961832061068,-204.4,-6.8133333333333335,237.94871794871796,Other,-511000.0,-77.54172989377845,-43.675213675213676,1170000.0,390.0,1318.0,-43.675213675213676
92151c,STMDU-3,CAMP_SAN_01,P10,50,25% OFF,25,20,,,,madurai,45,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1250,750.0,Personal Care,-40.0,-5.0,-18.06615776081425,-500.0,-38.54961832061068,-40.0,-80.0,-20.0,Other,-500.0,-66.66666666666666,-40.0,1250.0,25.0,20.0,-40.0
4ad12b,STBLR-4,CAMP_DIW_01,P15,3000,500 Cashback,407,1245,,,,bengaluru,1652,Atliq_Home_Essential_8_Product_Combo,2500.0,1221000,622500.0,Combo1,-49.01719901719901,838.0,-18.06615776081425,-598500.0,-38.54961832061068,-239.4,-7.98,205.89680589680592,Other,-598500.0,-96.14457831325302,-49.01719901719901,1221000.0,407.0,1245.0,-49.01719901719901
1824c2,STHYD-6,CAMP_SAN_01,P12,62,50% OFF,67,93,,,,hyderabad,160,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,4154,2883.0,Personal Care,-30.597014925373134,26.0,-18.06615776081425,-1271.0,-38.54961832061068,-41.0,-66.12903225806453,38.80597014925373,Other,-1271.0,-44.086021505376344,-30.597014925373134,4154.0,67.0,93.0,-30.597014925373134
9b309b,STMYS-0,CAMP_SAN_01,P09,90,25% OFF,67,56,,,,mysuru,123,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,6030,3780.0,Personal Care,-37.3134328358209,-11.0,-18.06615776081425,-2250.0,-38.54961832061068,-100.0,-111.11111111111111,-16.417910447761194,Other,-2250.0,-59.523809523809526,-37.3134328358209,6030.0,67.0,56.0,-37.3134328358209
0dfaac,STCHE-6,CAMP_DIW_01,P02,860,33% OFF,434,629,,,,chennai,1063,Atliq_Sonamasuri_Rice (10KG),283.8,373240,362429.80000000005,Grocery & Staples,-2.896313364055287,195.0,-18.06615776081425,-10810.199999999953,-38.54961832061068,-38.09090909090892,-4.429175475687085,44.93087557603687,Other,-10810.199999999953,-2.9827017535533646,-2.896313364055287,373240.0,434.0,629.0,-2.896313364055287
652101,STBLR-1,CAMP_DIW_01,P07,300,BOGOF,61,189,,,,bengaluru,250,Atliq_Curtains,150.0,18300,28350.0,Home Care,54.91803278688525,128.0,-18.06615776081425,10050.0,-38.54961832061068,67.0,22.333333333333332,209.8360655737705,Other,10050.0,35.44973544973545,54.91803278688525,18300.0,61.0,189.0,54.91803278688525
6ec0eb,STCHE-2,CAMP_DIW_01,P15,3000,500 Cashback,369,1073,,,,chennai,1442,Atliq_Home_Essential_8_Product_Combo,2500.0,1107000,536500.0,Combo1,-51.535682023486906,704.0,-18.06615776081425,-570500.0,-38.54961832061068,-228.2,-7.6066666666666665,190.78590785907858,Other,-570500.0,-106.33737185461322,-51.535682023486906,1107000.0,369.0,1073.0,-51.535682023486906
07ee94,STCHE-4,CAMP_DIW_01,P03,156,25% OFF,369,332,,,,chennai,701,Atliq_Suflower_Oil (1L),39.0,57564,38844.0,Grocery & Staples,-32.52032520325203,-37.0,-18.06615776081425,-18720.0,-38.54961832061068,-480.0,-307.6923076923077,-10.02710027100271,Other,-18720.0,-48.19277108433735,-32.52032520325203,57564.0,369.0,332.0,-32.52032520325203
4a34a6,STVSK-4,CAMP_SAN_01,P09,90,25% OFF,34,25,,,,visakhapatnam,59,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,3060,1687.5,Personal Care,-44.85294117647059,-9.0,-18.06615776081425,-1372.5,-38.54961832061068,-61.0,-67.77777777777777,-26.47058823529412,Other,-1372.5,-81.33333333333333,-44.85294117647059,3060.0,34.0,25.0,-44.85294117647059
8ea7e8,STVJD-1,CAMP_SAN_01,P09,90,25% OFF,37,26,,,,vijayawada,63,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,3330,1755.0,Personal Care,-47.2972972972973,-11.0,-18.06615776081425,-1575.0,-38.54961832061068,-70.0,-77.77777777777777,-29.72972972972973,Other,-1575.0,-89.74358974358975,-47.2972972972973,3330.0,37.0,26.0,-47.2972972972973
6ee8ab,STVSK-0,CAMP_SAN_01,P06,415,25% OFF,16,13,,,,visakhapatnam,29,Atliq_Fusion_Container_Set_of_3,103.75,6640,4046.25,Home Care,-39.0625,-3.0,-18.06615776081425,-2593.75,-38.54961832061068,-25.0,-6.024096385542169,-18.75,Other,-2593.75,-64.1025641025641,-39.0625,6640.0,16.0,13.0,-39.0625
0d70f7,STVSK-2,CAMP_DIW_01,P01,172,33% OFF,210,367,,,,visakhapatnam,577,Atliq_Masoor_Dal (1KG),56.760000000000005,36120,42293.08,Grocery & Staples,17.090476190476195,157.0,-18.06615776081425,6173.080000000002,-38.54961832061068,108.75757575757578,63.23114869626498,74.76190476190476,Other,6173.080000000002,14.595957541990323,17.090476190476195,36120.0,210.0,367.0,17.090476190476195
deea3e,STMLR-1,CAMP_SAN_01,P14,1020,BOGOF,51,198,,,,mangalore,249,Atliq_waterproof_Immersion_Rod,510.0,52020,100980.0,Home Appliances,94.11764705882352,147.0,-18.06615776081425,48960.0,-38.54961832061068,96.0,9.411764705882353,288.2352941176471,Other,48960.0,48.484848484848484,94.11764705882352,52020.0,51.0,198.0,94.11764705882352
699bac,STCHE-7,CAMP_SAN_01,P07,300,BOGOF,42,183,,,,chennai,225,Atliq_Curtains,150.0,12600,27450.0,Home Care,117.85714285714286,141.0,-18.06615776081425,14850.0,-38.54961832061068,99.0,33.0,335.7142857142857,Other,14850.0,54.09836065573771,117.85714285714286,12600.0,42.0,183.0,117.85714285714286
cc4a67,STTRV-0,CAMP_DIW_01,P03,156,25% OFF,187,181,,,,trivandrum,368,Atliq_Suflower_Oil (1L),39.0,29172,21177.0,Grocery & Staples,-27.406417112299465,-6.0,-18.06615776081425,-7995.0,-38.54961832061068,-205.0,-131.4102564102564,-3.2085561497326207,Other,-7995.0,-37.75322283609576,-27.406417112299465,29172.0,187.0,181.0,-27.406417112299465
b456c0,STBLR-3,CAMP_DIW_01,P06,415,25% OFF,91,72,,,,bengaluru,163,Atliq_Fusion_Container_Set_of_3,103.75,37765,22410.0,Home Care,-40.65934065934066,-19.0,-18.06615776081425,-15355.0,-38.54961832061068,-148.0,-35.66265060240964,-20.87912087912088,Other,-15355.0,-68.51851851851852,-40.65934065934066,37765.0,91.0,72.0,-40.65934065934066
d2dc77,STMLR-0,CAMP_DIW_01,P13,350,BOGOF,40,119,,,,mangalore,159,Atliq_High_Glo_15W_LED_Bulb,175.0,14000,20825.0,Home Appliances,48.75,79.0,-18.06615776081425,6825.0,-38.54961832061068,39.0,11.142857142857142,197.5,Other,6825.0,32.773109243697476,48.75,14000.0,40.0,119.0,48.75
f78e86,STCHE-3,CAMP_DIW_01,P06,415,25% OFF,77,67,,,,chennai,144,Atliq_Fusion_Container_Set_of_3,103.75,31955,20853.75,Home Care,-34.74025974025974,-10.0,-18.06615776081425,-11101.25,-38.54961832061068,-107.0,-25.783132530120483,-12.987012987012985,Other,-11101.25,-53.233830845771145,-34.74025974025974,31955.0,77.0,67.0,-34.74025974025974
9d1009,STHYD-0,CAMP_DIW_01,P06,415,25% OFF,78,68,,,,hyderabad,146,Atliq_Fusion_Container_Set_of_3,103.75,32370,21165.0,Home Care,-34.61538461538461,-10.0,-18.06615776081425,-11205.0,-38.54961832061068,-108.0,-26.02409638554217,-12.82051282051282,Other,-11205.0,-52.94117647058824,-34.61538461538461,32370.0,78.0,68.0,-34.61538461538461
0179b3,STMLR-2,CAMP_SAN_01,P05,55,25% OFF,15,12,,,,mangalore,27,Atliq_Scrub_Sponge_For_Dishwash,13.75,825,495.0,Home Care,-40.0,-3.0,-18.06615776081425,-330.0,-38.54961832061068,-24.0,-43.63636363636363,-20.0,Other,-330.0,-66.66666666666666,-40.0,825.0,15.0,12.0,-40.0
933cae,STCHE-3,CAMP_SAN_01,P06,415,25% OFF,28,23,,,,chennai,51,Atliq_Fusion_Container_Set_of_3,103.75,11620,7158.75,Home Care,-38.392857142857146,-5.0,-18.06615776081425,-4461.25,-38.54961832061068,-43.0,-10.36144578313253,-17.857142857142858,Other,-4461.25,-62.31884057971014,-38.392857142857146,11620.0,28.0,23.0,-38.392857142857146
7704c2,STBLR-7,CAMP_SAN_01,P04,370,BOGOF,382,1638,,,,bengaluru,2020,Atliq_Farm_Chakki_Atta (1KG),185.0,141340,303030.0,Grocery & Staples,114.39790575916231,1256.0,-18.06615776081425,161690.0,-38.54961832061068,874.0,236.21621621621622,328.7958115183246,Other,161690.0,53.35775335775336,114.39790575916231,141340.0,382.0,1638.0,114.39790575916231
b55027,STCHE-6,CAMP_SAN_01,P10,50,25% OFF,31,22,,,,chennai,53,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1550,825.0,Personal Care,-46.774193548387096,-9.0,-18.06615776081425,-725.0,-38.54961832061068,-58.0,-116.0,-29.03225806451613,Other,-725.0,-87.87878787878788,-46.774193548387096,1550.0,31.0,22.0,-46.774193548387096
0842b9,STCBE-1,CAMP_DIW_01,P04,290,25% OFF,227,172,,,,coimbatore,399,Atliq_Farm_Chakki_Atta (1KG),72.5,65830,37410.0,Grocery & Staples,-43.17180616740088,-55.0,-18.06615776081425,-28420.0,-38.54961832061068,-392.0,-135.17241379310346,-24.229074889867842,Other,-28420.0,-75.96899224806202,-43.17180616740088,65830.0,227.0,172.0,-43.17180616740088
1142fd,STVSK-3,CAMP_DIW_01,P05,55,25% OFF,71,63,,,,visakhapatnam,134,Atliq_Scrub_Sponge_For_Dishwash,13.75,3905,2598.75,Home Care,-33.45070422535211,-8.0,-18.06615776081425,-1306.25,-38.54961832061068,-95.0,-172.72727272727272,-11.267605633802818,Other,-1306.25,-50.264550264550266,-33.45070422535211,3905.0,71.0,63.0,-33.45070422535211
35e1c7,STBLR-1,CAMP_DIW_01,P14,1020,BOGOF,54,169,,,,bengaluru,223,Atliq_waterproof_Immersion_Rod,510.0,55080,86190.0,Home Appliances,56.481481481481474,115.0,-18.06615776081425,31110.0,-38.54961832061068,61.0,5.980392156862745,212.962962962963,Other,31110.0,36.09467455621302,56.481481481481474,55080.0,54.0,169.0,56.481481481481474
80255e,STMDU-0,CAMP_DIW_01,P05,55,25% OFF,57,50,,,,madurai,107,Atliq_Scrub_Sponge_For_Dishwash,13.75,3135,2062.5,Home Care,-34.21052631578947,-7.0,-18.06615776081425,-1072.5,-38.54961832061068,-78.0,-141.8181818181818,-12.280701754385964,Other,-1072.5,-52.0,-34.21052631578947,3135.0,57.0,50.0,-34.21052631578947
37cb87,STBLR-1,CAMP_SAN_01,P07,300,BOGOF,46,115,,,,bengaluru,161,Atliq_Curtains,150.0,13800,17250.0,Home Care,25.0,69.0,-18.06615776081425,3450.0,-38.54961832061068,23.0,7.666666666666667,150.0,Other,3450.0,20.0,25.0,13800.0,46.0,115.0,25.0
fd5855,STVSK-4,CAMP_SAN_01,P08,1190,BOGOF,25,64,,,,visakhapatnam,89,Atliq_Double_Bedsheet_set,595.0,29750,38080.0,Home Care,28.000000000000004,39.0,-18.06615776081425,8330.0,-38.54961832061068,14.0,1.1764705882352942,156.0,Other,8330.0,21.875,28.000000000000004,29750.0,25.0,64.0,28.000000000000004
0f714a,STVJD-1,CAMP_SAN_01,P06,415,25% OFF,16,11,,,,vijayawada,27,Atliq_Fusion_Container_Set_of_3,103.75,6640,3423.75,Home Care,-48.4375,-5.0,-18.06615776081425,-3216.25,-38.54961832061068,-31.0,-7.469879518072289,-31.25,Other,-3216.25,-93.93939393939394,-48.4375,6640.0,16.0,11.0,-48.4375
4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,50% OFF,64,81,,,,visakhapatnam,145,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,7040,4455.0,Personal Care,-36.71875,17.0,-18.06615776081425,-2585.0,-38.54961832061068,-47.0,-42.72727272727273,26.5625,Other,-2585.0,-58.0246913580247,-36.71875,7040.0,64.0,81.0,-36.71875
57d06d,STCBE-1,CAMP_SAN_01,P09,90,25% OFF,54,39,,,,coimbatore,93,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4860,2632.5,Personal Care,-45.83333333333333,-15.0,-18.06615776081425,-2227.5,-38.54961832061068,-99.0,-110.0,-27.77777777777778,Other,-2227.5,-84.61538461538461,-45.83333333333333,4860.0,54.0,39.0,-45.83333333333333
ad783e,STCHE-4,CAMP_SAN_01,P10,50,25% OFF,30,25,,,,chennai,55,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1500,937.5,Personal Care,-37.5,-5.0,-18.06615776081425,-562.5,-38.54961832061068,-45.0,-90.0,-16.666666666666664,Other,-562.5,-60.0,-37.5,1500.0,30.0,25.0,-37.5
cf616b,STMYS-2,CAMP_DIW_01,P09,110,50% OFF,64,84,,,,mysuru,148,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,7040,4620.0,Personal Care,-34.375,20.0,-18.06615776081425,-2420.0,-38.54961832061068,-44.0,-40.0,31.25,Other,-2420.0,-52.38095238095239,-34.375,7040.0,64.0,84.0,-34.375
e5e0dc,STHYD-0,CAMP_SAN_01,P07,300,BOGOF,52,204,,,,hyderabad,256,Atliq_Curtains,150.0,15600,30600.0,Home Care,96.15384615384616,152.0,-18.06615776081425,15000.0,-38.54961832061068,100.0,33.333333333333336,292.30769230769226,Other,15000.0,49.01960784313725,96.15384615384616,15600.0,52.0,204.0,96.15384615384616
30bacd,STBLR-3,CAMP_DIW_01,P14,1020,BOGOF,42,143,,,,bengaluru,185,Atliq_waterproof_Immersion_Rod,510.0,42840,72930.0,Home Appliances,70.23809523809523,101.0,-18.06615776081425,30090.0,-38.54961832061068,59.0,5.784313725490196,240.47619047619045,Other,30090.0,41.25874125874126,70.23809523809523,42840.0,42.0,143.0,70.23809523809523
68e849,STMLR-2,CAMP_DIW_01,P06,415,25% OFF,40,34,,,,mangalore,74,Atliq_Fusion_Container_Set_of_3,103.75,16600,10582.5,Home Care,-36.25,-6.0,-18.06615776081425,-6017.5,-38.54961832061068,-58.0,-13.975903614457831,-15.0,Other,-6017.5,-56.86274509803921,-36.25,16600.0,40.0,34.0,-36.25
c3b647,STCHE-5,CAMP_SAN_01,P08,1190,BOGOF,64,256,,,,chennai,320,Atliq_Double_Bedsheet_set,595.0,76160,152320.0,Home Care,100.0,192.0,-18.06615776081425,76160.0,-38.54961832061068,128.0,10.756302521008404,300.0,Other,76160.0,50.0,100.0,76160.0,64.0,256.0,100.0
5dfa52,STVSK-2,CAMP_DIW_01,P04,290,25% OFF,244,217,,,,visakhapatnam,461,Atliq_Farm_Chakki_Atta (1KG),72.5,70760,47197.5,Grocery & Staples,-33.299180327868854,-27.0,-18.06615776081425,-23562.5,-38.54961832061068,-325.0,-112.06896551724138,-11.065573770491802,Other,-23562.5,-49.92319508448541,-33.299180327868854,70760.0,244.0,217.0,-33.299180327868854
9d63a7,STHYD-6,CAMP_SAN_01,P08,1190,BOGOF,43,166,,,,hyderabad,209,Atliq_Double_Bedsheet_set,595.0,51170,98770.0,Home Care,93.02325581395348,123.0,-18.06615776081425,47600.0,-38.54961832061068,80.0,6.722689075630252,286.046511627907,Other,47600.0,48.19277108433735,93.02325581395348,51170.0,43.0,166.0,93.02325581395348
